expected_file,agent_answer,gold,document_found,exact,substring,token_recall,jaccard,rouge1_f,overlap,bleu,bert_cos
documento_459_100.10.200.docx,"As principais disposies includas no projeto de regulamento (apresentado pela Direo-Geral da Poltica de Justia) sobre a mediao judicial so, conforme o documento selecionado:Definio do objeto do regulamento: alterao do regime jurdico da mediao familiar (clarificao do mbito e finalidade).Princpios orientadores da mediao familiar: confidencialidade, imparcialidade e voluntariedade das partes.Regras sobre formao e certificao dos mediadores: requisitos mnimos de qualificao e regulamentao da formao.Medidas para facilitar o acesso  mediao: incentivos financeiros e logsticos, possibilidade de apoio estatal para promover a utilizao da mediao antes de recorrer aos tribunais.Procedimentos e artigos organizados (artigos exemplares mencionados no documento, como Artigo 1.  objeto; Artigo 2.  princpios; Artigo 3.  formao; Artigo 4.  acesso).Pedido de apreciao parlamentar e pedido de parecer jurdico sobre conformidade com a legislao e articulao com o direito comunitrio, com meno especial  proteo dos direitos das crianas.",As principais disposições incluídas no projeto de regulamento sobre a mediação judicial são: definição dos princípios da mediação judicial; estabelecimento de critérios de formação e certificação dos mediadores; procedimentos para a realização de sessões de mediação; e normas de confidencialidade e imparcialidade a serem observadas durante o processo.,False,False,False,0.5142857142857142,0.12605042016806722,0.21739130042323046,0.40540540540540543,0.18382352941176472,0.778741717338562
documento_849_100.10002.docx,O parecer do Ministrio dos Negcios Estrangeiros foi elaborado em 10 de maro de 2024.,O parecer elaborado pelo Ministério dos Negócios Estrangeiros foi datado de 10 de Outubro de 2023.,False,False,False,0.5714285714285714,0.4,0.5714285664285715,0.5714285714285714,0.5613041910189707,0.719091534614563
documento_659_100.20.400.docx,". No h, no ndice consultado, nenhum documento que contenha explicitamente a ""Norma Tcnica n. 45/2023"" com as diretrizes de recrutamento e seleo de servidores.","As entidades devem seguir rigorosamente os procedimentos estabelecidos na norma, priorizando a transparência e a publicidade dos processos seletivos.",False,False,False,0.2222222222222222,0.08108108108108109,0.09756097068411684,0.16666666666666666,0.12500000000000003,0.525745689868927
documento_916_100.10.01.docx,"Principais alteraes propostas (resumo direto)Reduo de prazos: diminuir os prazos para a prtica de atos administrativos, com objetivo de aumentar a celeridade na resposta a cidados e empresas.Digitalizao de processos: implementao de um sistema digital para tramitao de processos administrativos, incluindo acompanhamento em tempo real pelos interessados.Simplificao de formulrios: reviso e simplificao dos formulrios usados nos procedimentos administrativos para torn?los mais adequados aos utentes.Apoio ao cidado: criao de um servio de apoio ao cidado (linha telefnica e portal na internet) para esclarecimento de dvidas e orientao sobre procedimentos.Procedimento legislativo e participao pblica: as propostas foram redigidas em projeto de lei, a submeter ao Conselho de Ministros, e prev?se a divulgao em plataforma digital para recolha de sugestes at 30 de Novembro de 2023.",As principais alterações propostas ao Código de Procedimento Administrativo são: 1) Redução de Prazos para a prática de actos administrativos; 2) Digitalização de Processos para a tramitação de processos administrativos; 3) Simplificação de Formulários utilizados nos procedimentos administrativos; e 4) Criação de um serviço de Apoio ao Cidadão através de uma linha telefónica e de um portal na internet.,True,False,False,0.47619047619047616,0.1415929203539823,0.21052631141387312,0.38095238095238093,0.24390243902439027,0.8374508619308472
documento_955_100.APR.docx,Aprovao de Projeto de Lei Municipal.,O assunto do documento é a 'Aprovação do Relatório Anual de Atividades da Divisão de Cultura e Desporto'.,False,False,False,0.0625,0.05,0.09523809160997747,0.2,0.045111761078870896,0.40322408080101013
documento_783_100.20.001.docx,Portanto no posso afirmar qual  essa interpretao com base nos dados que tenho acesso aqui.,"O artigo 23.º deve ser interpretado à luz do princípio da proporcionalidade, respeitando sempre os direitos fundamentais dos cidadãos. A limitação de direitos prevista nesta norma deve ser utilizada com cautela e rigor, e apenas em situações onde haja uma clara justificação que demonstre a necessidade da restrição.",False,False,False,0.046511627906976744,0.03636363636363636,0.06779660637747796,0.13333333333333333,0.014773754448311182,0.43490588665008545
documento_497_100.20.400.docx,"a interpretao do Departamento destaca obrigao ativa do empregador (treino, avaliao de risco, recursos), a necessidade de avaliaes especficas e participativas, a utilizao das orientaes anexas e a integrao com NRs e referncias da OIT, alm de documentao, divulgao e acompanhamento para assegurar conformidade.",A interpretação da norma NTT-2023/05 deve considerar os seguintes pontos principais: a obrigação do empregador em promover treinamentos regulares sobre segurança e saúde; a necessidade de avaliação de riscos específica para cada ambiente de trabalho; e a importância da participação dos trabalhadores na identificação de riscos e na formulação de medidas preventivas.,True,False,False,0.19047619047619047,0.11940298507462686,0.21052631082063722,0.22857142857142856,0.2842339493438115,0.7258671522140503
documento_453_100.20.200.docx,"O documento mais relevante que encontrei  o Documento Gerado #735 (path:documento_735_100.10.003.docx) e nele  solicitado ""a confirmao da receo desta comunicao no prazo de cinco dias teis."" Portanto, o prazo estabelecido para efeitos de cumprimento indicado nesse documento  de cinco dias teis.","As orientações devem ser implementadas até o dia 30 de novembro de 2023, com o objetivo de garantir a plena adequação ao novo regime jurídico.",False,False,False,0.13636363636363635,0.058823529411764705,0.11111110635802489,0.14285714285714285,0.1153846153846154,0.5346483588218689
documento_19_100.APR.asdf.docx,"os tpicos discutidos na reunio/documento sobre o Projeto de Urbanizao da Rua das Flores (data do documento: 15 de outubro de 2023, referente ao processo do projeto) foram:Aprovao do Projeto de Reabilitao Urbana para a Rua das Flores (n 45).Verificao de conformidade com a Lei n. 31/2014 e com o Plano Diretor Municipal.Intervenes previstas:Reabilitao da fachada do edifcio na Rua das Flores, n 45.Criao de espaos verdes e reas de lazer nas imediaes.Melhoria das condies de acessibilidade para pessoas com mobilidade reduzida.Determinaes administrativas:Aprovao do projeto pela Comisso Municipal de Urbanismo.Prazo de incio dos trabalhos (60 dias aps notificao).Obrigatoriedade de cumprimento das condies e requisitos pelos servios de fiscalizao, com aplicao de sanes em caso de incumprimento.","Durante a reunião, foram discutidos os seguintes tópicos: 1. A conformidade do projeto com as diretrizes do Plano Diretor Municipal. 2. A viabilidade técnica e financeira da execução das obras propostas. 3. O impacto ambiental e social da intervenção na área em questão.",False,False,False,0.4473684210526316,0.14705882352941177,0.24193547955905315,0.39473684210526316,0.16379310344827586,0.6652383208274841
documento_376_100.10002.docx,Portugal solicitou parecer ao Ministrio dos Negcios Estrangeiros em 5 de setembro de 2023,A data em que Portugal solicitou parecer ao Ministério dos Negócios Estrangeiros sobre a ratificação da convenção foi 15 de Outubro de 2023.,False,False,False,0.42857142857142855,0.3076923076923077,0.5142857096163266,0.6153846153846154,0.33800658713085846,0.7715847492218018
