expected_file,agent_answer,gold,document_found,exact,substring,token_recall,jaccard,rouge1_f,overlap,bleu,bert_cos
documento_202_100.10.600.docx,"FINAL ANSWER: Entra em vigor a 1 de novembro de 2023, e a unidade designada para promover a sessão de esclarecimento é a Unidade de Comunicação e Relações Públicas. 
""o regulamento aprovado entre em vigor no dia 1 de Novembro de 2023"" e ""Encarregar a Unidade de Comunicação e Relações Públicas de promover uma sessão de esclarecimento..."" (fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_202_100.10.600.docx)","O regulamento entra em vigor no dia 1 de Novembro de 2023, e a Unidade de Comunicação e Relações Públicas foi encarregada de promover a sessão de esclarecimento para todos os colaboradores do Serviço de Atendimento ao Cidadão.",True,False,False,0.6774193548387096,0.4444444444444444,0.5660377309932362,0.7619047619047619,0.5440503588058877,0.8376926183700562
documento_236_100.10.02.docx,"FINAL ANSWER: Até 30 de novembro de 2023; €225,00; pelos serviços de internet banking ou diretamente nas instalações do Departamento de Finanças. 
Citação: “Total em aberto: €225,00” e “regularize … até o dia 30 de novembro de 2023 … através dos serviços de internet banking ou diretamente nas instalações deste Departamento.” 
Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_236_100.10.02.docx","Prazo: até 30 de novembro de 2023. Valor total em aberto: €225,00 (referentes à Taxa de Limpeza Urbana e à Taxa de Manutenção de Espaços Públicos). Canais de pagamento: pelos serviços de internet banking ou diretamente nas instalações do Departamento de Finanças.",True,False,False,0.6470588235294118,0.40540540540540543,0.5384615338239646,0.7894736842105263,0.36911533900454485,0.7597898244857788
documento_355_100.10.01.02.docx,"FINAL ANSWER: As três instituições foram:
- Escola Básica do 2º Ciclo de Exemplo A
- Escola Secundária de Exemplo B
- Centro de Educação e Formação de Exemplo C

Devem ser notificadas e concluir a formalização até 30 de outubro de 2023.

Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_112_100.10.01.02.docx
“as instituições que formalizaram a sua candidatura são as seguintes: 1. Escola Básica do 2º Ciclo de Exemplo A 2. Escola Secundária de Exemplo B 3. Centro de Educação e Formação de Exemplo C”; “As instituições aprovadas deverão proceder à formalização do contrato… até ao dia 30 de Outubro de 2023.”","As instituições selecionadas foram: 1) Escola Secundária de São João, 2) Colégio Nossa Senhora da Esperança, e 3) Agrupamento de Escolas de Santa Maria. Elas devem ser notificadas oficialmente até ao dia 20 de Outubro de 2023.",False,False,False,0.5757575757575758,0.2549019607843137,0.33846153346272195,0.5,0.3953488372093023,0.700215220451355
documento_461_100.10.800.docx,"FINAL ANSWER: 
- Consulta pública: prevista para o primeiro semestre de 2024. “A previsão é que a consulta pública ocorra no primeiro semestre de 2024.”
- Envio da versão final para publicação: até ao final de 2024. “...com a norma final a ser enviada para publicação até o final do mesmo ano.”
- Determinações/solicitações no despacho: determinou o início imediato das ações de elaboração e solicitou à Comissão Técnica um cronograma detalhado das atividades e um plano de comunicação para sensibilização dos envolvidos. “...determino que as ações para a sua elaboração sejam iniciadas imediatamente. Solicito à Comissão Técnica que elabore um cronograma detalhado... bem como um plano de comunicação...”

Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_461_100.10.800.docx","A consulta pública está prevista para o primeiro semestre de 2024, e a versão final deve ser enviada para publicação até o final do mesmo ano. No despacho, foi determinado o início imediato das ações para a elaboração da norma e solicitado à Comissão Técnica a elaboração de um cronograma detalhado das atividades e de um plano de comunicação para sensibilização dos envolvidos.",True,False,False,0.8913043478260869,0.5849056603773585,0.7126436731932885,0.8157894736842105,0.5858772585457489,0.7940046787261963
documento_323_100.10.200.docx,"FINAL ANSWER: O despacho foi assinado por Dr. Manuel Silva, Diretor-Geral da Política de Justiça, em 5 de outubro de 2023, e o regulamento produz efeitos a partir de 1 de novembro de 2023. 
Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_323_100.10.200.docx
Trecho: “Lisboa, 5 de Outubro de 2023 … A publicação do referido regulamento em Diário da República, com efeitos a partir de 1 de Novembro de 2023.”","O despacho foi assinado pelo Dr. Manuel Silva, Diretor-Geral da Política de Justiça, em 5 de outubro de 2023, e o regulamento produz efeitos a partir de 1 de novembro de 2023.",True,False,False,0.9615384615384616,0.8620689655172413,0.9285714235778062,0.9615384615384616,0.9117647058823529,0.9708800315856934
documento_250_100.10.5.docx,"FINAL ANSWER: 
- Proprietário registado: Paulo Ferreira. ""o referido imóvel se encontra registado em nome do Sr. Paulo Ferreira""
- Número e data do registo: nº 123456789, de 15/03/2015. ""documento de registo datado de 15 de Março de 2015, sob o número de registo 123456789""
- Data da compra e venda: 12/02/2015. ""Transação de Compra e Venda: Formalizada em 12 de Fevereiro de 2015""
- Anexos e base legal: Certidão de teor e planta do imóvel, com base no artigo 123 do Código do Registo Predial. ""Anexos: Certidão de teor e planta do imóvel, conforme o artigo 123 do Código do Registo Predial""
- Quem pode requerer atualização do registo: o proprietário ou representante com procuração específica, devidamente autenticada. ""qualquer alteração ou atualização ao registo deverá ser solicitada diretamente pelo proprietário ou mediante procuração específica, devidamente autenticada""

Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_250_100.10.5.docx","O imóvel está registado em nome do Sr. Paulo Ferreira, sob o número de registo 123456789, datado de 15 de Março de 2015. A transação de compra e venda foi formalizada em 12 de Fevereiro de 2015. Consta como anexos a certidão de teor e a planta do imóvel, conforme o artigo 123 do Código do Registo Predial. Qualquer alteração ou atualização ao registo deve ser solicitada diretamente pelo proprietário ou mediante procuração específica, devidamente autenticada.",True,False,False,0.8909090909090909,0.3076923076923077,0.4318181773992768,0.6923076923076923,0.20523475433646077,0.7721664905548096
documento_199_100.20.001.docx,"FINAL ANSWER: 
- Quem solicitou o esclarecimento: a Comissão de Acesso aos Documentos Administrativos (CADA). “Este documento foi solicitado pela Comissão de Acesso aos Documentos Administrativos (CADA) através do pedido formal datado de 5 de Outubro de 2023.” [Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_304_100.20.001.docx]

- A quem se aplica o Decreto-Lei n.º 123/2023: aplica-se às micro e pequenas empresas (definição do Anexo I do Regulamento (UE) n.º 651/2014). “O Decreto-Lei n.º 123/2023 […] regulamentar as condições de acesso e os procedimentos para a concessão de apoios financeiros a micro e pequenas empresas… [e] ‘Artigo 1.º – Objeto e Âmbito de Aplicação: … com especial enfoque nas micro e pequenas empresas, conforme a definição do anexo I do Regulamento (UE) n.º 651/2014’.” [Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_304_100.20.001.docx]

- Exceções ao acesso do artigo 5.º e sua interpretação: o parecer orienta que as exceções do art. 5.º “devem ser aplicadas de forma restritiva, não podendo ser invocadas genericamente” e que “cada caso deve ser analisado à luz do princípio da proporcionalidade.” Nota: o texto consultado não enumera taxativamente as exceções. [Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_974_100.20.001.docx]","O pedido foi apresentado pela Comissão de Acesso aos Documentos Administrativos (CADA). O Decreto-Lei n.º 123/2023 aplica-se a todos os órgãos e entidades da Administração Pública, incluindo as entidades reguladoras nas suas funções de supervisão e fiscalização, abrangendo como ‘informação pública’ todos os documentos elaborados ou recebidos no exercício das suas funções. O artigo 5.º prevê exceções relativas à proteção de dados pessoais e à defesa da segurança nacional, que devem ser interpretadas de forma restritiva, para não comprometer o princípio da transparência.",False,False,False,0.5362318840579711,0.15463917525773196,0.29411764268166096,0.6,0.23968672839242902,0.7516967058181763
documento_978_100.20.400.docx,"FINAL ANSWER: À Coordenação de Fiscalização de Obras e ao interessado.  
Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_978_100.20.400.docx — “Encaminhe-se cópia deste parecer à Coordenação de Fiscalização de Obras e ao interessado...”","À Coordenação de Fiscalização de Obras e ao interessado, para que tomem ciência das orientações e procedam de acordo com as diretrizes estabelecidas.",True,False,False,0.4,0.30434782608695654,0.4666666622222223,0.7,0.33665116817642954,0.8458634614944458
documento_557_100.20.001.docx,"FINAL ANSWER: 
- Art. 6.º (princípio da licitude): deve ser lido no sentido de que o tratamento só ocorre com consentimento explícito do titular ou com outra base legal do RGPD. Trecho: “o tratamento é sempre realizado com o consentimento explícito do titular dos dados ou com base em outra base legal prevista no regulamento.” Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_557_100.20.001.docx

- Art. 7.º (transparência no armazenamento): exige máxima transparência, informando “a duração do tratamento e os critérios utilizados para determinar este período.” Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_557_100.20.001.docx

- Despacho final: recomenda “a difusão deste parecer junto das entidades competentes e a sua consideração nas futuras ações de cumprimento e fiscalização da Lei n.º 123/2023.” Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_557_100.20.001.docx","Art. 6.º: o tratamento de dados deve ser sempre realizado com o consentimento explícito do titular ou com base em outra base legal prevista no Regulamento (UE) 2016/679. Art. 7.º: a cláusula de armazenamento deve ser aplicada com a máxima transparência, sendo imprescindível informar os titulares sobre a duração do tratamento e os critérios usados para determinar esse período. O parecer tem caráter vinculativo e o despacho recomenda sua difusão junto das entidades competentes e a sua consideração nas futuras ações de cumprimento e fiscalização da Lei n.º 123/2023.",True,False,False,0.7887323943661971,0.36470588235294116,0.5483870918795526,0.6458333333333334,0.323354044856276,0.5679925084114075
documento_710_100.APR.docx,"FINAL ANSWER: No Documento Gerado #710, o Secretário determinou que o Projeto de Lei nº 123/2023 fosse encaminhado à Câmara Municipal, para apreciação e votação, com recomendação de aprovação. Trecho: “determino que o Projeto de Lei nº 123/2023 seja encaminhado à Câmara Municipal, para apreciação e votação, com a recomendação de aprovação.” Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_710_100.APR.docx","Determinou que o Projeto de Lei nº 123/2023 seja encaminhado à Câmara Municipal para apreciação e votação, com a recomendação de aprovação. Também solicitou a elaboração do expediente de envio e o acompanhamento junto ao Legislativo para garantir celeridade na tramitação.",True,False,False,0.6111111111111112,0.4186046511627907,0.5937499950439453,0.6923076923076923,0.455957051194383,0.8897004127502441
documento_423_100.APR.asdf.docx,"FINAL ANSWER: No Diário Oficial do Município; e a divulgação (também nos canais de comunicação da entidade) tem por objetivo “garantir amplo conhecimento por parte da população e dos colaboradores do Centro Cultural”. Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_207_100.APR.docx. Trecho: “publicação do regulamento no Diário Oficial do Município, bem como a sua divulgação nos canais de comunicação da entidade, a fim de garantir amplo conhecimento por parte da população e dos colaboradores do Centro Cultural.”","Deve ser publicado no Diário da Câmara Municipal e divulgado em todos os meios disponíveis, com o objetivo de garantir o conhecimento e a adesão por parte da população.",False,False,False,0.46153846153846156,0.2222222222222222,0.37931033988109397,0.38461538461538464,0.36363636363636365,0.6441388130187988
documento_899_100.1003.docx,"FINAL ANSWER: A proposta de ratificação foi aprovada em sessão plenária do Parlamento em 10 de outubro de 2023, pela Resolução n.º 123/2023, e o Presidente da República assinou o instrumento de ratificação em 12 de outubro de 2023. 
""…aprovada em sessão plenária no dia 10 de Outubro de 2023, nos termos da Resolução n.º 123/2023… O Senhor Presidente da República procedeu à assinatura do instrumento de ratificação no dia 12 de Outubro de 2023."" 
Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_899_100.1003.docx","A proposta foi aprovada em sessão plenária do Parlamento no dia 10 de Outubro de 2023, nos termos da Resolução n.º 123/2023, e o Presidente da República assinou o instrumento de ratificação em 12 de Outubro de 2023.",True,False,False,1.0,0.7878787878787878,0.8524590113947864,0.896551724137931,0.8461538461538461,0.9335655570030212
documento_921_100.10.001.docx,"FINAL ANSWER: 30 de outubro de 2023; depois segue para a Assembleia da República para “discussão e votação em sessão plenária”. Fonte: “A proposta será submetida à apreciação do Conselho de Ministros na reunião agendada para o dia 30 de Outubro de 2023. Após a aprovação, será apresentada à Assembleia da República para discussão e votação em sessão plenária.” (C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_921_100.10.001.docx)","A proposta será submetida à apreciação do Conselho de Ministros na reunião agendada para o dia 30 de Outubro de 2023. Após a aprovação, seguirá para a Assembleia da República para discussão e votação em sessão plenária.",True,False,False,0.967741935483871,0.5454545454545454,0.6923076875739645,0.9,0.4597242794886113,0.7902535200119019
documento_960_100.20.200.docx,"FINAL ANSWER: De acordo com as instruções, as entidades públicas devem “elaborar e manter atualizados” documentos de conformidade, incluindo: políticas de privacidade, registos de atividades de tratamento e avaliações de impacto. Devem ainda “criar um canal de comunicação com a Comissão Nacional de Proteção de Dados (CNPD)” para esclarecimentos e notificação de incidentes. Fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_960_100.20.200.docx (“as entidades devem elaborar e manter atualizados… incluindo políticas de privacidade, registos de atividades de tratamento e avaliações de impacto” e “Deve ser criado um canal de comunicação com a Comissão Nacional de Proteção de Dados (CNPD)”).","As entidades públicas devem elaborar e manter atualizados: políticas de privacidade, registos de atividades de tratamento e avaliações de impacto. Devem ainda criar um canal de comunicação com a Comissão Nacional de Proteção de Dados (CNPD) para esclarecimento de dúvidas e notificação de incidentes de segurança.",True,False,False,0.9117647058823529,0.45652173913043476,0.5925925880315501,0.7894736842105263,0.6261110945908257,0.8206448554992676
documento_631_100.10.04.docx,"FINAL ANSWER: 
- Local e período: Compareça ao Departamento de Recursos Humanos, no Edifício da Prefeitura Municipal, de 1 de novembro a 15 de dezembro de 2023. 
  ""Os servidores deverão comparecer ao Departamento de Recursos Humanos [...] no período de 1 de novembro a 15 de dezembro de 2023."" (fonte: C:\Users\Francisco Azeredo\Downloads\gerador_documentos_gpt_azure (1)\gerador_documentos_gpt_azure\documentos_gerados\documento_631_100.10.04.docx)

- Documentos: RG, CPF, comprovante de residência atualizado, certidão de nascimento ou casamento (se aplicável) e documentos que comprovem a formação acadêmica. 
  (mesma fonte)

- Consequências se não atualizar: Pode haver dificuldades no recebimento de salários e demais benefícios. 
  ""A não conformidade poderá resultar em dificuldades no recebimento de salários e demais benefícios a que têm direito."" (mesma fonte)","Você deve comparecer ao Departamento de Recursos Humanos, localizado no Edifício da Prefeitura Municipal, no período de 1 de novembro a 15 de dezembro de 2023. Leve: RG, CPF, comprovante de residência atualizado, certidão de nascimento ou casamento (se aplicável) e documentos que comprovem a formação acadêmica. A não atualização pode resultar em dificuldades no recebimento de salários e demais benefícios.",True,False,False,0.8979591836734694,0.34545454545454546,0.4871794825772519,0.76,0.22078328100323213,0.6650567054748535
